#species	lib	length	genomeID	n50	genome_quality
Staphylococcus_haemolyticus	N157_BC06	2719720	s_6090	2663725	HIGH_QUAL
Staphylococcus_haemolyticus	N157_BC07	2707138	s_6091	2668833	HIGH_QUAL
Staphylococcus_haemolyticus	N158_BC03	2750151	s_6095	2573552	HIGH_QUAL
Staphylococcus_haemolyticus	N158_BC06	2707771	s_6098	1683688	HIGH_QUAL
Staphylococcus_haemolyticus	N159_BC05	2687374	s_6099	2625580	HIGH_QUAL
Staphylococcus_haemolyticus	N159_BC06	2694302	s_6100	2630485	HIGH_QUAL
Staphylococcus_haemolyticus	N159_BC09	2633900	s_6102	2570723	HIGH_QUAL
Staphylococcus_haemolyticus	N159_BC11	2680582	s_6104	2622033	HIGH_QUAL
Staphylococcus_haemolyticus	N160_BC01	2819272	s_6106	2661315	MEDIUM_QUAL
Staphylococcus_haemolyticus	N160_BC10	2626778	s_6109	155029	HIGH_QUAL
Staphylococcus_haemolyticus	N161_BC01	2661791	s_6110	1583309	HIGH_QUAL
Staphylococcus_haemolyticus	N161_BC03	2543154	s_6111	161094	HIGH_QUAL
Staphylococcus_haemolyticus	N161_BC08	2141023	s_6112	59268	MEDIUM_QUAL
Staphylococcus_haemolyticus	N161_BC09	2847789	s_6113	1665471	MEDIUM_QUAL
Staphylococcus_haemolyticus	N162_BC03	2583866	s_6115	2558157	HIGH_QUAL
Staphylococcus_haemolyticus	N162_BC05	2565882	s_6117	144392	HIGH_QUAL
Staphylococcus_haemolyticus	N162_BC06	2500930	s_6118	2476042	HIGH_QUAL
Staphylococcus_haemolyticus	N163_BC04	1641556	s_6119	41510	MEDIUM_QUAL
Staphylococcus_haemolyticus	N163_BC06	2718228	s_6121	2444033	HIGH_QUAL
Staphylococcus_haemolyticus	N165_BC07	2653523	s_6125	90556	HIGH_QUAL
Staphylococcus_haemolyticus	N165_BC09	2417475	s_6127	91403	HIGH_QUAL
Staphylococcus_haemolyticus	N166_BC03	2640650	s_6128	2614379	HIGH_QUAL
Staphylococcus_haemolyticus	N166_BC06	2604017	s_6129	2578109	HIGH_QUAL
Staphylococcus_haemolyticus	N166_BC08	2571054	s_6131	2545472	HIGH_QUAL
Staphylococcus_haemolyticus	N166_BC10	2566742	s_6133	2541202	HIGH_QUAL
Staphylococcus_haemolyticus	N166_BC11	2542646	s_6134	2517346	HIGH_QUAL
Staphylococcus_haemolyticus	N166_BC12	2569948	s_6135	2544377	HIGH_QUAL
Staphylococcus_haemolyticus	N167_BC05	2379351	s_6136	133302	MEDIUM_QUAL
Staphylococcus_haemolyticus	N167_BC06	2674267	s_6137	2647665	HIGH_QUAL
Staphylococcus_haemolyticus	N168_BC06	2666287	s_6140	2606808	HIGH_QUAL
Staphylococcus_haemolyticus	N168_BC08	2175917	s_6142	94143	MEDIUM_QUAL
Staphylococcus_haemolyticus	N168_BC09	2597917	s_6143	2572068	HIGH_QUAL
Staphylococcus_haemolyticus	N168_BC10	2718920	s_6144	326454	HIGH_QUAL
Staphylococcus_haemolyticus	N168_BC11	2557083	s_6145	1129425	HIGH_QUAL
Staphylococcus_haemolyticus	N169_BC01	2792259	s_6147	365990	HIGH_QUAL
Staphylococcus_haemolyticus	N169_BC03	2698924	s_6149	2672078	HIGH_QUAL
Staphylococcus_haemolyticus	N169_BC04	2701879	s_6150	2675000	HIGH_QUAL
Staphylococcus_haemolyticus	N169_BC11	2588951	s_6152	2563191	HIGH_QUAL
Staphylococcus_haemolyticus	N170_BC02	2664781	s_6153	2573639	HIGH_QUAL
Staphylococcus_haemolyticus	N171_BC10	2661447	s_6158	2488356	HIGH_QUAL
Staphylococcus_haemolyticus	N172_BC09	2644201	s_6165	2570765	HIGH_QUAL
Staphylococcus_haemolyticus	N173_BC01	2613449	s_6168	2575643	HIGH_QUAL
Staphylococcus_haemolyticus	N173_BC02	2646467	s_6169	2577658	HIGH_QUAL
Staphylococcus_haemolyticus	N173_BC03	2620736	s_6170	2594664	HIGH_QUAL
Staphylococcus_haemolyticus	N173_BC07	2549708	s_6172	1571785	HIGH_QUAL
Staphylococcus_haemolyticus	N173_BC10	2515680	s_6174	556816	HIGH_QUAL
Staphylococcus_haemolyticus	N173_BC12	2670136	s_6175	461579	HIGH_QUAL
Staphylococcus_haemolyticus	N174_BC01	2678726	s_6176	2652079	HIGH_QUAL
Staphylococcus_haemolyticus	N174_BC07	2762709	s_6177	2710024	HIGH_QUAL
Staphylococcus_haemolyticus	N174_BC08	2835992	s_6178	2662241	MEDIUM_QUAL
Staphylococcus_haemolyticus	N174_BC09	2771931	s_6179	2656740	HIGH_QUAL
Staphylococcus_haemolyticus	N174_BC11	2836429	s_6181	2346279	MEDIUM_QUAL
Staphylococcus_haemolyticus	N175_BC10	2594013	s_6183	158566	HIGH_QUAL
Staphylococcus_haemolyticus	N176_BC01	2842503	s_6185	2550002	MEDIUM_QUAL
Staphylococcus_haemolyticus	N176_BC02	2661578	s_6186	2602590	HIGH_QUAL
Staphylococcus_haemolyticus	N176_BC03	2639347	s_6187	2580240	HIGH_QUAL
Staphylococcus_haemolyticus	N176_BC04	2554092	s_6188	2528677	HIGH_QUAL
Staphylococcus_haemolyticus	N176_BC05	2660193	s_6189	2633727	HIGH_QUAL
Staphylococcus_haemolyticus	N176_BC06	2943573	s_6190	2629966	MEDIUM_QUAL
Staphylococcus_haemolyticus	N176_BC07	2670715	s_6191	2644146	HIGH_QUAL
Staphylococcus_haemolyticus	N176_BC08	2702938	s_6192	2676050	HIGH_QUAL
Staphylococcus_haemolyticus	N177_BC03	2283119	s_6195	142593	MEDIUM_QUAL
Staphylococcus_haemolyticus	N177_BC05	2639605	s_6197	2561115	HIGH_QUAL
Staphylococcus_haemolyticus	N177_BC06	2593404	s_6198	2567599	HIGH_QUAL
Staphylococcus_haemolyticus	N177_BC10	2902568	s_6200	744043	MEDIUM_QUAL
Staphylococcus_haemolyticus	N177_BC11	2688062	s_6201	2661321	HIGH_QUAL
Staphylococcus_haemolyticus	N177_BC12	2625597	s_6202	2553945	HIGH_QUAL
Staphylococcus_haemolyticus	N178_BC01	2611930	s_6203	2585943	HIGH_QUAL
Staphylococcus_haemolyticus	N178_BC02	2634928	s_6204	2608713	HIGH_QUAL
Staphylococcus_haemolyticus	N178_BC07	2270177	s_6208	342294	MEDIUM_QUAL
Staphylococcus_haemolyticus	N178_BC10	2605664	s_6210	2579739	HIGH_QUAL
Staphylococcus_haemolyticus	N179_BC01	2623439	s_6212	2549907	HIGH_QUAL
Staphylococcus_haemolyticus	N179_BC06	2654381	s_6213	2627974	HIGH_QUAL
Staphylococcus_haemolyticus	N179_BC08	2591366	s_6215	2546325	HIGH_QUAL
Staphylococcus_haemolyticus	N179_BC09	2703838	s_6216	2555775	HIGH_QUAL
Staphylococcus_haemolyticus	N179_BC11	2736089	s_6217	2623811	HIGH_QUAL
Staphylococcus_haemolyticus	N180_BC01	2559110	s_6218	2533647	HIGH_QUAL
Staphylococcus_haemolyticus	N180_BC06	2549200	s_6220	2487339	HIGH_QUAL
Staphylococcus_haemolyticus	N180_BC07	2562249	s_6221	2466909	HIGH_QUAL
Staphylococcus_haemolyticus	N181_BC04	1771249	s_6225	34631	MEDIUM_QUAL
Staphylococcus_haemolyticus	N181_BC10	2643529	s_6228	2506988	HIGH_QUAL
Staphylococcus_haemolyticus	N182_BC05	2738533	s_6233	917532	HIGH_QUAL
Staphylococcus_haemolyticus	N183_BC12	2332953	s_6235	81986	MEDIUM_QUAL
Staphylococcus_haemolyticus	N184_BC02	1888979	s_6236	53356	MEDIUM_QUAL
Staphylococcus_haemolyticus	N184_BC07	2559945	s_6240	257116	HIGH_QUAL
Staphylococcus_haemolyticus	N185_BC01	2573211	s_6243	2547606	HIGH_QUAL
Staphylococcus_haemolyticus	N185_BC11	2555820	s_6244	845534	HIGH_QUAL
Staphylococcus_haemolyticus	N186_BC09	2667031	s_6249	98304	HIGH_QUAL
Staphylococcus_haemolyticus	N187_BC01	2568732	s_6252	730750	HIGH_QUAL
Staphylococcus_haemolyticus	N187_BC03	1554815	s_6253	31004	MEDIUM_QUAL
Staphylococcus_haemolyticus	N187_BC08	2556177	s_6256	2501262	HIGH_QUAL
Staphylococcus_haemolyticus	N188_BC03	2147721	s_6257	465638	MEDIUM_QUAL
Staphylococcus_haemolyticus	N188_BC05	2696478	s_6258	1864336	HIGH_QUAL
Staphylococcus_haemolyticus	N188_BC07	2543381	s_6259	161317	HIGH_QUAL
Staphylococcus_haemolyticus	N188_BC08	2570386	s_6260	2496151	HIGH_QUAL
Staphylococcus_haemolyticus	N189_BC02	2664347	s_6264	446824	HIGH_QUAL
Staphylococcus_haemolyticus	N189_BC03	2565096	s_6265	2539574	HIGH_QUAL
Staphylococcus_haemolyticus	N189_BC05	2711411	s_6266	2564638	HIGH_QUAL
Staphylococcus_haemolyticus	N189_BC06	2587001	s_6267	2561261	HIGH_QUAL
Staphylococcus_haemolyticus	N189_BC07	2624080	s_6268	2597973	HIGH_QUAL
Staphylococcus_haemolyticus	N189_BC08	2591298	s_6269	2535235	HIGH_QUAL
Staphylococcus_haemolyticus	N189_BC11	2938287	s_6272	894015	MEDIUM_QUAL
Staphylococcus_haemolyticus	N189_BC12	2693358	s_6273	2107043	HIGH_QUAL
Staphylococcus_haemolyticus	N190_BC02	2752525	s_6274	2640213	HIGH_QUAL
Staphylococcus_haemolyticus	N190_BC04	2625600	s_6275	1565795	HIGH_QUAL
Staphylococcus_haemolyticus	N190_BC06	2398877	s_6276	221188	MEDIUM_QUAL
Staphylococcus_haemolyticus	N190_BC07	2553280	s_6277	2527875	HIGH_QUAL
Staphylococcus_haemolyticus	N190_BC08	2342117	s_6278	139743	MEDIUM_QUAL
Staphylococcus_haemolyticus	N190_BC09	2420424	s_6279	174727	HIGH_QUAL
Staphylococcus_haemolyticus	N190_BC11	2658218	s_6281	2533511	HIGH_QUAL
Staphylococcus_haemolyticus	N191_BC08	2583386	s_6286	2557680	HIGH_QUAL
Staphylococcus_haemolyticus	N192_BC04	2580534	s_6287	2554858	HIGH_QUAL
Staphylococcus_haemolyticus	N192_BC05	2611323	s_6288	2557884	HIGH_QUAL
Staphylococcus_haemolyticus	N192_BC07	2567595	s_6290	2542045	HIGH_QUAL
Staphylococcus_haemolyticus	N192_BC08	2552163	s_6291	1355776	HIGH_QUAL
Staphylococcus_haemolyticus	N192_BC09	2593885	s_6292	2543331	HIGH_QUAL
Staphylococcus_haemolyticus	N193_BC03	2596238	s_6296	2554032	HIGH_QUAL
Staphylococcus_haemolyticus	N193_BC04	2594909	s_6297	2569090	HIGH_QUAL
Staphylococcus_haemolyticus	N193_BC11	2561811	s_6299	341956	HIGH_QUAL
Staphylococcus_haemolyticus	N197_BC06	2565911	s_6311	146279	HIGH_QUAL
Staphylococcus_haemolyticus	N198_BC06	2640038	s_6313	1990651	HIGH_QUAL
Staphylococcus_haemolyticus	N198_BC08	2685774	s_6314	130508	HIGH_QUAL
Staphylococcus_haemolyticus	N198_BC09	2601504	s_6315	1352246	HIGH_QUAL
Staphylococcus_haemolyticus	N199_BC01	1453188	s_6317	40536	MEDIUM_QUAL
Staphylococcus_haemolyticus	N199_BC03	2435452	s_6319	137500	HIGH_QUAL
Staphylococcus_haemolyticus	N200_BC01	2432049	s_6324	112800	HIGH_QUAL
Staphylococcus_haemolyticus	N200_BC02	2667040	s_6325	2104940	HIGH_QUAL
Staphylococcus_haemolyticus	N200_BC06	2572789	s_6327	638716	HIGH_QUAL
Staphylococcus_haemolyticus	N200_BC10	2553968	s_6329	1498887	HIGH_QUAL
Staphylococcus_haemolyticus	N201_BC04	2646298	s_6330	1002101	HIGH_QUAL
Staphylococcus_haemolyticus	N201_BC06	2272627	s_6331	258516	MEDIUM_QUAL
Staphylococcus_haemolyticus	N201_BC08	2520584	s_6332	1518244	HIGH_QUAL
Staphylococcus_haemolyticus	N202_BC08	2837233	s_6338	523246	MEDIUM_QUAL
Staphylococcus_haemolyticus	N203_BC02	1595047	s_6339	491276	MEDIUM_QUAL
Staphylococcus_haemolyticus	N203_BC03	2690767	s_6340	2663999	HIGH_QUAL
Staphylococcus_haemolyticus	N203_BC04	2090027	s_6341	66845	MEDIUM_QUAL
Staphylococcus_haemolyticus	N203_BC08	2648233	s_6342	2519246	HIGH_QUAL
Staphylococcus_haemolyticus	N204_BC01	2667339	s_6345	2620166	HIGH_QUAL
Staphylococcus_haemolyticus	N204_BC04	2817281	s_6347	573504	HIGH_QUAL
Staphylococcus_haemolyticus	N204_BC06	2915367	s_6349	2546940	MEDIUM_QUAL
Staphylococcus_haemolyticus	N205_BC01	2681663	s_6352	2620859	HIGH_QUAL
Staphylococcus_haemolyticus	N207_BC09	2632440	s_6353	176576	HIGH_QUAL
Staphylococcus_haemolyticus	N207_BC10	2407051	s_6354	87643	MEDIUM_QUAL
Staphylococcus_haemolyticus	N208_BC02	1911298	s_6356	42206	MEDIUM_QUAL
Staphylococcus_haemolyticus	N208_BC05	2605456	s_6358	2536684	HIGH_QUAL
Staphylococcus_haemolyticus	N208_BC08	2438225	s_6360	67858	HIGH_QUAL
Staphylococcus_haemolyticus	N209_BC01	1637622	s_6362	63255	MEDIUM_QUAL
Staphylococcus_haemolyticus	N209_BC04	2639039	s_6364	2575649	HIGH_QUAL
Staphylococcus_haemolyticus	N210_BC01	2697152	s_6367	835357	HIGH_QUAL
Staphylococcus_haemolyticus	N210_BC06	2559899	s_6370	2534428	HIGH_QUAL
Staphylococcus_haemolyticus	N210_BC07	2589861	s_6371	2564093	HIGH_QUAL
Staphylococcus_haemolyticus	N212_BC02	2056070	s_6374	69317	MEDIUM_QUAL
Staphylococcus_haemolyticus	N212_BC03	2614740	s_6375	657227	HIGH_QUAL
Staphylococcus_haemolyticus	N212_BC05	2536415	s_6377	429894	HIGH_QUAL
Staphylococcus_haemolyticus	N213_BC04	2544545	s_6379	2519225	HIGH_QUAL
Staphylococcus_haemolyticus	N217_BC07	2659806	s_6387	2544834	HIGH_QUAL
Staphylococcus_haemolyticus	N217_BC09	2838690	s_6388	1436984	MEDIUM_QUAL
Staphylococcus_haemolyticus	N218_BC03	1801134	s_6391	90432	MEDIUM_QUAL
Staphylococcus_haemolyticus	N218_BC09	2558394	s_6392	1589876	HIGH_QUAL
Staphylococcus_haemolyticus	N219_BC01	2614271	s_6394	324542	HIGH_QUAL
Staphylococcus_haemolyticus	N219_BC07	2483432	s_6395	354027	HIGH_QUAL
Staphylococcus_haemolyticus	N219_BC11	2849012	s_6396	2008269	MEDIUM_QUAL
Staphylococcus_haemolyticus	N220_BC02	2610820	s_6397	2244449	HIGH_QUAL
Staphylococcus_haemolyticus	N220_BC05	2660614	s_6399	893416	HIGH_QUAL
Staphylococcus_haemolyticus	N220_BC11	2876774	s_6400	1452069	MEDIUM_QUAL
Staphylococcus_haemolyticus	N221_BC07	2727474	s_6401	184536	HIGH_QUAL
Staphylococcus_haemolyticus	N221_BC12	2717852	s_6403	535641	HIGH_QUAL
Staphylococcus_haemolyticus	N223_BC02	2608746	s_6408	191520	HIGH_QUAL
Staphylococcus_haemolyticus	N223_BC03	2376015	s_6409	100088	MEDIUM_QUAL
Staphylococcus_haemolyticus	N223_BC04	2559610	s_6410	2534141	HIGH_QUAL
Staphylococcus_haemolyticus	N223_BC08	2433220	s_6411	110426	HIGH_QUAL
Staphylococcus_haemolyticus	N224_BC02	2405120	s_6415	303961	MEDIUM_QUAL
Staphylococcus_haemolyticus	N224_BC08	2462674	s_6418	427031	HIGH_QUAL
Staphylococcus_haemolyticus	N225_BC02	2569727	s_6419	964386	HIGH_QUAL
Staphylococcus_haemolyticus	N227_BC01	1801369	s_6422	25814	MEDIUM_QUAL
Staphylococcus_haemolyticus	N227_BC06	2625855	s_6424	77815	HIGH_QUAL
Staphylococcus_haemolyticus	N229_BC06	2281532	s_6426	37679	MEDIUM_QUAL
Staphylococcus_haemolyticus	N230_BC07	2660461	s_6427	2546849	HIGH_QUAL
Staphylococcus_haemolyticus	N230_BC10	2733212	s_6428	1576621	HIGH_QUAL
Staphylococcus_haemolyticus	N231_BC09	2792054	s_6430	262077	HIGH_QUAL
Staphylococcus_haemolyticus	N231_BC10	2044996	s_6431	53503	MEDIUM_QUAL
Staphylococcus_haemolyticus	N232_BC03	1665056	s_6433	55852	MEDIUM_QUAL
Staphylococcus_haemolyticus	N232_BC09	2779639	s_6435	680699	HIGH_QUAL
Staphylococcus_haemolyticus	N232_BC10	1811242	s_6436	66725	MEDIUM_QUAL
Staphylococcus_haemolyticus	N233_BC05	2818454	s_6440	82593	HIGH_QUAL
Staphylococcus_haemolyticus	N233_BC11	2770828	s_6441	2584028	HIGH_QUAL
Staphylococcus_haemolyticus	N234_BC04	2724487	s_6445	2586067	HIGH_QUAL
Staphylococcus_haemolyticus	N234_BC06	2706131	s_6446	2623622	HIGH_QUAL
Staphylococcus_haemolyticus	N234_BC07	2583040	s_6447	2524582	HIGH_QUAL
Staphylococcus_haemolyticus	N235_BC02	2586716	s_6450	287351	HIGH_QUAL
Staphylococcus_haemolyticus	N235_BC03	2875972	s_6451	354425	MEDIUM_QUAL
Staphylococcus_haemolyticus	N235_BC12	2627166	s_6454	2575219	HIGH_QUAL
Staphylococcus_haemolyticus	N236_BC04	2387671	s_6455	200093	MEDIUM_QUAL
Staphylococcus_haemolyticus	N236_BC05	2867408	s_6456	559052	MEDIUM_QUAL
Staphylococcus_haemolyticus	N236_BC10	2638892	s_6458	204435	HIGH_QUAL
Staphylococcus_haemolyticus	N237_BC06	2700474	s_6460	380926	HIGH_QUAL
Staphylococcus_haemolyticus	N238_BC09	2646198	s_6463	2585661	HIGH_QUAL
Staphylococcus_haemolyticus	N239_BC04	2793257	s_6466	204150	HIGH_QUAL
Staphylococcus_haemolyticus	N239_BC05	2539141	s_6467	256681	HIGH_QUAL
Staphylococcus_haemolyticus	N240_BC01	1609110	s_6469	45389	MEDIUM_QUAL
Staphylococcus_hominis	N102_BC09	2276073	s_6475	2003283	HIGH_QUAL
Staphylococcus_hominis	N103_BC04	2298285	s_6476	716311	HIGH_QUAL
Staphylococcus_hominis	N103_BC09	2321139	s_6478	666841	HIGH_QUAL
Staphylococcus_hominis	N105_BC05	2302347	s_6480	1303196	HIGH_QUAL
Staphylococcus_hominis	N107_BC05	2385181	s_6482	2308604	HIGH_QUAL
Staphylococcus_hominis	N108_BC12	2272560	s_6485	2249932	HIGH_QUAL
Staphylococcus_hominis	N110_BC04	2181940	s_6486	2160209	MEDIUM_QUAL
Staphylococcus_hominis	N111_BC03	2296719	s_6490	1160037	HIGH_QUAL
Staphylococcus_hominis	N111_BC07	2241262	s_6492	2218947	HIGH_QUAL
Staphylococcus_hominis	N113_BC02	2435991	s_6493	255636	HIGH_QUAL
Staphylococcus_hominis	N113_BC06	2304072	s_6495	2281132	HIGH_QUAL
Staphylococcus_hominis	N113_BC07	2373822	s_6496	1279602	HIGH_QUAL
Staphylococcus_hominis	N114_BC01	2293518	s_6497	1116163	HIGH_QUAL
Staphylococcus_hominis	N114_BC02	2600478	s_6498	2003042	HIGH_QUAL
Staphylococcus_hominis	N114_BC05	1469166	s_6500	31834	MEDIUM_QUAL
Staphylococcus_hominis	N115_BC09	2765360	s_6501	2165824	HIGH_QUAL
Staphylococcus_hominis	N116_BC07	2381658	s_6507	2168914	HIGH_QUAL
Staphylococcus_hominis	N116_BC10	2400500	s_6508	2376607	HIGH_QUAL
Staphylococcus_hominis	N117_BC01	2309652	s_6510	2240179	HIGH_QUAL
Staphylococcus_hominis	N117_BC04	2580476	s_6511	1476492	HIGH_QUAL
Staphylococcus_hominis	N117_BC11	2885262	s_6512	619227	HIGH_QUAL
Staphylococcus_hominis	N118_BC09	2310116	s_6513	2287116	HIGH_QUAL
Staphylococcus_hominis	N118_BC10	2202258	s_6514	184492	MEDIUM_QUAL
Staphylococcus_hominis	N119_BC02	1775407	s_6516	82353	MEDIUM_QUAL
Staphylococcus_hominis	N119_BC03	1745590	s_6517	131238	MEDIUM_QUAL
Staphylococcus_hominis	N119_BC09	2598947	s_6519	1926883	HIGH_QUAL
Staphylococcus_hominis	N120_BC12	1953915	s_6524	77858	MEDIUM_QUAL
Staphylococcus_hominis	N121_BC04	2331694	s_6527	1722129	HIGH_QUAL
Staphylococcus_hominis	N122_BC01	1882852	s_6531	54374	MEDIUM_QUAL
Staphylococcus_hominis	N122_BC02	2200422	s_6532	153978	MEDIUM_QUAL
Staphylococcus_hominis	N122_BC03	2239669	s_6533	235615	HIGH_QUAL
Staphylococcus_hominis	N122_BC09	2285561	s_6534	595506	HIGH_QUAL
Staphylococcus_hominis	N123_BC02	1949258	s_6537	76888	MEDIUM_QUAL
Staphylococcus_hominis	N123_BC04	2317224	s_6538	2294155	HIGH_QUAL
Staphylococcus_hominis	N123_BC12	2275194	s_6540	267440	HIGH_QUAL
Staphylococcus_hominis	N125_BC05	1981377	s_6543	115144	MEDIUM_QUAL
Staphylococcus_hominis	N126_BC01	2477109	s_6547	662008	HIGH_QUAL
Staphylococcus_hominis	N128_BC03	2322022	s_6552	2298904	HIGH_QUAL
Staphylococcus_hominis	N128_BC05	3251236	s_6554	521024	MEDIUM_QUAL
Staphylococcus_hominis	N128_BC09	2384770	s_6555	2361031	HIGH_QUAL
Staphylococcus_hominis	N130_BC02	2364580	s_6561	562480	HIGH_QUAL
Staphylococcus_hominis	N130_BC06	2313026	s_6562	1785917	HIGH_QUAL
Staphylococcus_hominis	N133_BC01	2202622	s_6568	2180687	MEDIUM_QUAL
Staphylococcus_hominis	N133_BC08	1416997	s_6570	57041	MEDIUM_QUAL
Staphylococcus_hominis	N133_BC12	2366376	s_6572	2342821	HIGH_QUAL
Staphylococcus_hominis	N134_BC11	2335683	s_6574	2277910	HIGH_QUAL
Staphylococcus_hominis	N134_BC12	2556936	s_6575	509366	HIGH_QUAL
Staphylococcus_hominis	N135_BC01	2376578	s_6576	2317121	HIGH_QUAL
Staphylococcus_hominis	N135_BC02	1445691	s_6577	54111	MEDIUM_QUAL
Staphylococcus_hominis	N136_BC09	2228460	s_6580	2206269	MEDIUM_QUAL
Staphylococcus_hominis	N136_BC11	2787295	s_6581	2237514	HIGH_QUAL
Staphylococcus_hominis	N140_BC09	2236882	s_6583	2214606	MEDIUM_QUAL
Staphylococcus_hominis	N141_BC07	2312470	s_6584	1412133	HIGH_QUAL
Staphylococcus_hominis	N142_BC02	1381944	s_6585	53932	MEDIUM_QUAL
Staphylococcus_hominis	N143_BC01	1540474	s_6587	49100	MEDIUM_QUAL
Staphylococcus_hominis	N143_BC10	2086669	s_6588	102236	MEDIUM_QUAL
Staphylococcus_hominis	N144_BC07	2277865	s_6590	2181877	HIGH_QUAL
Staphylococcus_hominis	N144_BC08	2258179	s_6591	302049	HIGH_QUAL
Staphylococcus_hominis	N144_BC11	1857250	s_6593	42327	MEDIUM_QUAL
Staphylococcus_hominis	N148_BC10	2294196	s_6607	2213019	HIGH_QUAL
Staphylococcus_hominis	N148_BC11	2291487	s_6608	2206987	HIGH_QUAL
Staphylococcus_hominis	N152_BC10	2693319	s_6614	2301507	HIGH_QUAL
Staphylococcus_hominis	N152_BC11	2132218	s_6615	485057	MEDIUM_QUAL
Staphylococcus_hominis	N152_BC12	2259863	s_6616	2237360	HIGH_QUAL
Staphylococcus_hominis	N153_BC01	2260364	s_6617	2237857	HIGH_QUAL
Staphylococcus_hominis	N154_BC06	2285694	s_6624	440677	HIGH_QUAL
Staphylococcus_hominis	N156_BC04	1662362	s_6628	43661	MEDIUM_QUAL
Staphylococcus_hominis	N156_BC06	2342789	s_6629	1586163	HIGH_QUAL
Staphylococcus_hominis	N159_BC12	2707337	s_6639	536712	HIGH_QUAL
Staphylococcus_hominis	N160_BC02	2275491	s_6641	599831	HIGH_QUAL
Staphylococcus_hominis	N160_BC10	2164869	s_6642	72778	MEDIUM_QUAL
Staphylococcus_hominis	N163_BC05	2261240	s_6646	494246	HIGH_QUAL
Staphylococcus_hominis	N163_BC06	2890586	s_6647	1693500	HIGH_QUAL
Staphylococcus_hominis	N163_BC07	2257878	s_6648	118879	HIGH_QUAL
Staphylococcus_hominis	N166_BC07	2869011	s_6651	519707	HIGH_QUAL
Staphylococcus_hominis	N169_BC05	2360529	s_6656	2337029	HIGH_QUAL
Staphylococcus_hominis	N172_BC02	2320168	s_6659	2297070	HIGH_QUAL
Staphylococcus_hominis	N172_BC03	2458090	s_6660	2313286	HIGH_QUAL
Staphylococcus_hominis	N172_BC04	2424116	s_6661	2351536	HIGH_QUAL
Staphylococcus_hominis	N172_BC05	2348016	s_6662	2324641	HIGH_QUAL
Staphylococcus_hominis	N172_BC06	1520901	s_6663	100775	MEDIUM_QUAL
Staphylococcus_hominis	N173_BC03	2327885	s_6665	1304758	HIGH_QUAL
Staphylococcus_hominis	N173_BC05	2375296	s_6666	2309208	HIGH_QUAL
Staphylococcus_hominis	N174_BC07	2440706	s_6668	2307333	HIGH_QUAL
Staphylococcus_hominis	N176_BC05	2267924	s_6672	354969	HIGH_QUAL
Staphylococcus_hominis	N176_BC06	2372720	s_6673	1694972	HIGH_QUAL
Staphylococcus_hominis	N176_BC08	2318933	s_6674	2295848	HIGH_QUAL
Staphylococcus_hominis	N177_BC01	2245471	s_6676	129498	HIGH_QUAL
Staphylococcus_hominis	N177_BC03	2338419	s_6677	2302914	HIGH_QUAL
Staphylococcus_hominis	N177_BC05	2452307	s_6679	407735	HIGH_QUAL
Staphylococcus_hominis	N177_BC09	2462122	s_6680	2222436	HIGH_QUAL
Staphylococcus_hominis	N178_BC03	2050029	s_6681	71696	MEDIUM_QUAL
Staphylococcus_hominis	N178_BC04	2162516	s_6682	110843	MEDIUM_QUAL
Staphylococcus_hominis	N178_BC08	2420014	s_6684	2277284	HIGH_QUAL
Staphylococcus_hominis	N180_BC07	1680472	s_6687	58756	MEDIUM_QUAL
Staphylococcus_hominis	N184_BC01	2267157	s_6694	2244583	HIGH_QUAL
Staphylococcus_hominis	N184_BC08	2347916	s_6697	2253570	HIGH_QUAL
Staphylococcus_hominis	N185_BC12	2424246	s_6699	2345558	HIGH_QUAL
Staphylococcus_hominis	N188_BC11	1528038	s_6706	216636	MEDIUM_QUAL
Staphylococcus_hominis	N190_BC06	2354931	s_6712	1568711	HIGH_QUAL
Staphylococcus_hominis	N190_BC07	2343730	s_6713	2320399	HIGH_QUAL
Staphylococcus_hominis	N199_BC02	2348327	s_6731	1396961	HIGH_QUAL
Staphylococcus_hominis	N201_BC06	2398879	s_6733	1425732	HIGH_QUAL
Staphylococcus_hominis	N202_BC03	2328814	s_6734	232770	HIGH_QUAL
Staphylococcus_hominis	N203_BC10	2286542	s_6738	159260	HIGH_QUAL
Staphylococcus_hominis	N207_BC04	2287713	s_6742	1858661	HIGH_QUAL
Staphylococcus_hominis	N208_BC06	2868572	s_6746	2259521	HIGH_QUAL
Staphylococcus_hominis	N210_BC02	2315054	s_6751	133306	HIGH_QUAL
Staphylococcus_hominis	N212_BC04	3300182	s_6756	884122	MEDIUM_QUAL
Staphylococcus_hominis	N212_BC05	2272637	s_6757	505196	HIGH_QUAL
Staphylococcus_hominis	N217_BC05	2173469	s_6761	401979	MEDIUM_QUAL
Staphylococcus_hominis	N218_BC08	2317062	s_6765	416821	HIGH_QUAL
Staphylococcus_hominis	N225_BC09	2374378	s_6775	2350742	HIGH_QUAL
Staphylococcus_hominis	N228_BC11	1798108	s_6777	62810	MEDIUM_QUAL
Staphylococcus_hominis	N229_BC10	2331523	s_6778	2308311	HIGH_QUAL
Staphylococcus_hominis	N234_BC03	1706284	s_6787	76319	MEDIUM_QUAL
Staphylococcus_hominis	N234_BC04	2262248	s_6788	2239724	HIGH_QUAL
Staphylococcus_hominis	N234_BC06	2313399	s_6789	2274027	HIGH_QUAL
