species	sample	contig	start	end	AR_gene
Staphylococcus_capitis	N196_BC03	tig00000001	362532	364525	MECA_Bla
Staphylococcus_capitis	N196_BC03	tig00000960	20631	22058	Aac6-Aph2_AGly
Staphylococcus_capitis	N197_BC08	tig00000002	40636	42167	VgaA_MLS
Staphylococcus_capitis	N197_BC08	tig00004936	2042715	2044708	MECA_Bla
Staphylococcus_capitis	N197_BC08	tig00004936	964784	966212	Aac6-Aph2_AGly
Staphylococcus_capitis	N197_BC08	tig00004936	22625	24181	VgaA_MLS
Staphylococcus_capitis	N199_BC09	tig00000119	74711	76136	Aac6-Aph2_AGly
Staphylococcus_capitis	N199_BC09	tig00001862	169816	171736	MECA_Bla
Staphylococcus_capitis	N199_BC10	tig00000001	2226784	2228776	MECA_Bla
Staphylococcus_capitis	N199_BC10	tig00000001	864384	865810	Aac6-Aph2_AGly
Staphylococcus_capitis	N200_BC09	tig00000001	292580	294571	MECA_Bla
Staphylococcus_capitis	N200_BC09	tig00000001	271290	272719	Aac6-Aph2_AGly
Staphylococcus_capitis	N202_BC09	tig00000001	2315554	2316984	Aac6-Aph2_AGly
Staphylococcus_capitis	N202_BC09	tig00000001	1015305	1017297	MECA_Bla
Staphylococcus_capitis	N203_BC02	tig00000025	934806	932811	MECA_Bla
Staphylococcus_capitis	N203_BC02	tig00000025	800918	800080	BlaZ_Bla
Staphylococcus_capitis	N203_BC02	tig00000025	795895	797260	TetK_Tet
Staphylococcus_capitis	N203_BC02	tig00000025	2134428	2135849	Aac6-Aph2_AGly
Staphylococcus_capitis	N203_BC04	tig00000010	2145882	2146721	BlaZ_Bla
Staphylococcus_capitis	N203_BC04	tig00000010	1792510	1794502	MECA_Bla
Staphylococcus_capitis	N203_BC04	tig00000010	2142125	2143550	Aac6-Aph2_AGly
Staphylococcus_capitis	N203_BC04	tig00000010	652093	653516	Aac6-Aph2_AGly
Staphylococcus_capitis	N203_BC04	tig00000010	2121937	2123123	Dha1_Phe
Staphylococcus_capitis	N203_BC04	tig00000575	17417	19409	MECA_Bla
Staphylococcus_capitis	N207_BC12	tig00001763	328338	330333	MECA_Bla
Staphylococcus_capitis	N207_BC12	tig00001763	319434	318708	ErmA_MLS
Staphylococcus_capitis	N207_BC12	tig00001763	317801	318582	Spc_AGly
Staphylococcus_capitis	N207_BC12	tig00001763	333762	334531	AadD_AGly
Staphylococcus_capitis	N207_BC12	tig00001766	2733	1305	Aac6-Aph2_AGly
Staphylococcus_capitis	N208_BC02	tig00000037	65095	63104	MECA_Bla
Staphylococcus_capitis	N208_BC02	tig00000037	84945	86377	Aac6-Aph2_AGly
Staphylococcus_capitis	N209_BC03	tig00001014	1971359	1972789	Aac6-Aph2_AGly
Staphylococcus_capitis	N209_BC03	tig00001014	1992652	1994642	MECA_Bla
Staphylococcus_capitis	N209_BC04	tig00001593	1943198	1945191	MECA_Bla
Staphylococcus_capitis	N209_BC04	tig00001593	802161	803585	Aac6-Aph2_AGly
Staphylococcus_capitis	N210_BC05	tig00001864	210250	211680	Aac6-Aph2_AGly
Staphylococcus_capitis	N210_BC05	tig00001864	188390	190382	MECA_Bla
Staphylococcus_capitis	N212_BC03	tig00000083	762354	763783	Aac6-Aph2_AGly
Staphylococcus_capitis	N212_BC03	tig00000083	740500	742492	MECA_Bla
Staphylococcus_capitis	N212_BC04	tig00000088	32618	34611	MECA_Bla
Staphylococcus_capitis	N212_BC04	tig00008970	18761	19397	Far1_Fcd
Staphylococcus_capitis	N212_BC04	tig00008971	17450	18085	Far1_Fcd
Staphylococcus_capitis	N212_BC05	tig00000093	114395	116393	MECA_Bla
Staphylococcus_capitis	N212_BC05	tig00000153	36102	37532	Aac6-Aph2_AGly
Staphylococcus_capitis	N212_BC05	tig00000331	1777	3206	Aac6-Aph2_AGly
Staphylococcus_capitis	N216_BC01	tig00000001	725321	727313	MECA_Bla
Staphylococcus_capitis	N216_BC01	tig00000001	1852545	1853973	Aac6-Aph2_AGly
Staphylococcus_capitis	N216_BC01	tig00000001	1590155	1590789	Far1_Fcd
Staphylococcus_capitis	N216_BC01	tig00000001	260022	261576	VgaA_MLS
Staphylococcus_capitis	N216_BC06	tig00000001	1944733	1945503	AadD_AGly
Staphylococcus_capitis	N216_BC06	tig00000001	1928769	1929548	Spc_AGly
Staphylococcus_capitis	N216_BC06	tig00000001	663103	663882	Spc_AGly
Staphylococcus_capitis	N216_BC06	tig00000001	662249	662977	ErmA_MLS
Staphylococcus_capitis	N216_BC06	tig00000001	1929673	1930400	ErmA_MLS
Staphylococcus_capitis	N216_BC06	tig00000001	1939317	1941308	MECA_Bla
Staphylococcus_capitis	N216_BC06	tig00000001	998164	999592	Aac6-Aph2_AGly
Staphylococcus_capitis	N216_BC06	tig00000001	1001338	1001821	DfrC_Tmt
Staphylococcus_capitis	N217_BC06	tig00000022	2551564	2552403	BlaZ_Bla
Staphylococcus_capitis	N218_BC02	tig00000085	10933	12360	Aac6-Aph2_AGly
Staphylococcus_capitis	N218_BC03	tig00000001	2572861	2574855	MECA_Bla
Staphylococcus_capitis	N218_BC03	tig00000001	1295824	1296551	ErmA_MLS
Staphylococcus_capitis	N218_BC03	tig00000001	2562310	2563089	Spc_AGly
Staphylococcus_capitis	N218_BC03	tig00000001	1635416	1634932	DfrC_Tmt
Staphylococcus_capitis	N218_BC03	tig00000001	2578283	2579053	AadD_AGly
Staphylococcus_capitis	N218_BC03	tig00000001	1633185	1631756	Aac6-Aph2_AGly
Staphylococcus_capitis	N220_BC11	tig00008097	38754	40744	MECA_Bla
Staphylococcus_capitis	N221_BC07	tig00000007	371958	373389	Aac6-Aph2_AGly
Staphylococcus_capitis	N221_BC07	tig00000007	350108	352101	MECA_Bla
Staphylococcus_capitis	N223_BC09	tig00002111	80205	81634	Aac6-Aph2_AGly
Staphylococcus_capitis	N223_BC09	tig00002112	280	1710	Aac6-Aph2_AGly
Staphylococcus_capitis	N225_BC03	tig00000090	9865	10635	AadD_AGly
Staphylococcus_capitis	N225_BC03	tig00000090	4460	6446	MECA_Bla
Staphylococcus_capitis	N225_BC03	tig00000267	16930	17709	Spc_AGly
Staphylococcus_capitis	N225_BC03	tig00000267	17834	18561	ErmA_MLS
Staphylococcus_capitis	N225_BC11	tig00000058	159426	161420	MECA_Bla
Staphylococcus_capitis	N225_BC11	tig00000061	106632	108060	Aac6-Aph2_AGly
Staphylococcus_capitis	N228_BC07	tig00000001	2357781	2359775	MECA_Bla
Staphylococcus_capitis	N228_BC07	tig00000001	1012877	1014305	Aac6-Aph2_AGly
Staphylococcus_capitis	N228_BC09	tig00000284	51633	53625	MECA_Bla
Staphylococcus_capitis	N228_BC09	tig00000284	31770	30344	Aac6-Aph2_AGly
Staphylococcus_capitis	N233_BC04	tig00000046	606045	606528	DfrC_Tmt
Staphylococcus_capitis	N234_BC10	tig00000287	2381866	2383294	Aac6-Aph2_AGly
Staphylococcus_capitis	N235_BC02	tig00000219	19132	20561	Aac6-Aph2_AGly
Staphylococcus_capitis	N236_BC08	tig00000001	2340160	2342154	MECA_Bla
Staphylococcus_capitis	N236_BC08	tig00000001	995390	996818	Aac6-Aph2_AGly
Staphylococcus_capitis	N237_BC11	tig00000076	46610	48036	Aac6-Aph2_AGly
Staphylococcus_capitis	N237_BC11	tig00000278	7236	7961	ErmA_MLS
Staphylococcus_capitis	N237_BC11	tig00000278	8087	8861	Spc_AGly
Staphylococcus_capitis	N238_BC04	tig00000001	1493119	1493899	Spc_AGly
Staphylococcus_capitis	N238_BC04	tig00000001	2131887	2132666	Spc_AGly
Staphylococcus_capitis	N238_BC04	tig00000001	1831548	1832326	Spc_AGly
Staphylococcus_capitis	N238_BC04	tig00000001	1494025	1494752	ErmA_MLS
Staphylococcus_capitis	N238_BC04	tig00000001	1832452	1833179	ErmA_MLS
Staphylococcus_capitis	N238_BC04	tig00000001	2131035	2131762	ErmA_MLS
Staphylococcus_capitis	N238_BC04	tig00000001	573318	575311	MECA_Bla
Staphylococcus_capitis	N238_BC04	tig00000001	792260	793688	Aac6-Aph2_AGly
Staphylococcus_capitis	N238_BC04	tig00000001	1568440	1569278	BlaZ_Bla
Staphylococcus_capitis	N238_BC04	tig00000001	1541929	1542768	BlaZ_Bla
Staphylococcus_capitis	N238_BC09	tig00000458	1783796	1785226	Aac6-Aph2_AGly
Staphylococcus_capitis	N238_BC09	tig00000458	641503	643497	MECA_Bla
Staphylococcus_capitis	N239_BC08	tig00000059	641762	643753	MECA_Bla
Staphylococcus_capitis	N239_BC08	tig00000267	6448	7227	Spc_AGly
Staphylococcus_capitis	N239_BC08	tig00000267	7352	8077	ErmA_MLS
Staphylococcus_cohnii	N166_BC04	tig00000001	839758	840251	Dfr_Tmt
Staphylococcus_cohnii	N166_BC04	tig00000001	828412	829249	BlaZ_Bla
Staphylococcus_cohnii	N172_BC12	tig00000069	39454	40294	BlaZ_Bla
Staphylococcus_cohnii	N172_BC12	tig00000069	50798	51289	Dfr_Tmt
Staphylococcus_cohnii	N187_BC06	tig00000001	818174	819013	BlaZ_Bla
Staphylococcus_cohnii	N187_BC06	tig00000001	829510	830003	Dfr_Tmt
Staphylococcus_cohnii	N226_BC11	tig00000001	2251029	2251522	Dfr_Tmt
Staphylococcus_cohnii	N226_BC11	tig00000001	2262025	2262863	BlaZ_Bla
Staphylococcus_epidermidis	N100_BC06	tig00000000	74599	75082	DfrC_Tmt
Staphylococcus_epidermidis	N100_BC06	tig00000000	1417183	1419173	MECA_Bla
Staphylococcus_epidermidis	N100_BC07	tig00000000	1667857	1668340	DfrC_Tmt
Staphylococcus_epidermidis	N100_BC07	tig00000000	324328	326319	MECA_Bla
Staphylococcus_epidermidis	N100_BC09	tig00000004	6743	7473	ErmC_MLS
Staphylococcus_epidermidis	N100_BC09	tig00000004	57709	59695	MECA_Bla
Staphylococcus_epidermidis	N100_BC09	tig00000005	18239	19665	Aac6-Aph2_AGly
Staphylococcus_epidermidis	N100_BC09	tig00000005	10901	11630	ErmC_MLS
Staphylococcus_epidermidis	N100_BC09	tig00000006	1099162	1099646	DfrC_Tmt
Staphylococcus_epidermidis	N100_BC09	tig00000006	6284	7711	Aac6-Aph2_AGly
Staphylococcus_epidermidis	N100_BC09	tig00000006	1691959	1692594	Far1_Fcd
Staphylococcus_epidermidis	N100_BC10	tig00000007	55646	57639	MECA_Bla
Staphylococcus_epidermidis	N100_BC10	tig00000009	1428819	1429302	DfrC_Tmt
Staphylococcus_epidermidis	N100_BC10	tig00000009	2532870	2533600	ErmC_MLS
Staphylococcus_epidermidis	N100_BC10	tig00000009	832625	833259	Far1_Fcd
Staphylococcus_epidermidis	N100_BC10	tig00000009	2524835	2526258	Aac6-Aph2_AGly
Staphylococcus_epidermidis	N100_BC10	tig00000009	1386122	1386605	DfrC_Tmt
Staphylococcus_epidermidis	N100_BC10	tig00000009	853583	854417	BlaZ_Bla
Staphylococcus_epidermidis	N101_BC02	tig00000003	1723654	1724137	DfrC_Tmt
Staphylococcus_epidermidis	N101_BC02	tig00000003	575888	577878	MECA_Bla
Staphylococcus_epidermidis	N101_BC02	tig00000003	625343	626769	Aac6-Aph2_AGly
Staphylococcus_epidermidis	N101_BC02	tig00000003	617993	618721	ErmC_MLS
Staphylococcus_epidermidis	N101_BC02	tig00000003	2319759	2320392	Far1_Fcd
Staphylococcus_epidermidis	N101_BC02	tig00000003	1766355	1766838	DfrC_Tmt
Staphylococcus_epidermidis	N101_BC02	tig00000003	2298612	2299448	BlaZ_Bla
Staphylococcus_epidermidis	N101_BC05	tig00000451	539223	539702	DfrC_Tmt
Staphylococcus_epidermidis	N101_BC05	tig00000459	430515	431353	BlaZ_Bla
Staphylococcus_epidermidis	N101_BC07	tig00000002	278514	278990	DfrC_Tmt
Staphylococcus_epidermidis	N101_BC07	tig00000003	12899	13533	Far1_Fcd
Staphylococcus_epidermidis	N101_BC07	tig00000010	17122	17957	BlaZ_Bla
Staphylococcus_epidermidis	N101_BC07	tig00000052	12108	13006	MphC_MLS
Staphylococcus_epidermidis	N101_BC07	tig00000052	10555	12010	MsrA_MLS
Staphylococcus_epidermidis	N101_BC07	tig00000053	94302	96293	MECA_Bla
Staphylococcus_epidermidis	N101_BC12	tig00000000	936646	938638	MECA_Bla
Staphylococcus_epidermidis	N101_BC12	tig00000000	2084642	2085123	DfrC_Tmt
Staphylococcus_epidermidis	N101_BC12	tig00000000	978782	979512	ErmC_MLS
Staphylococcus_epidermidis	N101_BC12	tig00000000	52468	53102	Far1_Fcd
Staphylococcus_epidermidis	N101_BC12	tig00000000	986141	987564	Aac6-Aph2_AGly
Staphylococcus_epidermidis	N101_BC12	tig00000000	2127335	2127817	DfrC_Tmt
Staphylococcus_epidermidis	N101_BC12	tig00000000	31304	32139	BlaZ_Bla
Staphylococcus_epidermidis	N102_BC01	tig00000002	47383	47866	DfrC_Tmt
Staphylococcus_epidermidis	N102_BC01	tig00000002	1517025	1519018	MECA_Bla
Staphylococcus_epidermidis	N102_BC01	tig00000002	1576619	1578043	Aac6-Aph2_AGly
Staphylococcus_epidermidis	N102_BC01	tig00000002	1569267	1569996	ErmC_MLS
Staphylococcus_epidermidis	N102_BC01	tig00000002	643358	643992	Far1_Fcd
Staphylococcus_epidermidis	N102_BC01	tig00000002	90084	90568	DfrC_Tmt
Staphylococcus_epidermidis	N102_BC01	tig00000002	622184	623020	BlaZ_Bla
Staphylococcus_epidermidis	N102_BC12	tig00000000	1433524	1434007	DfrC_Tmt
Staphylococcus_epidermidis	N102_BC12	tig00000000	2533876	2535304	Aac6-Aph2_AGly
Staphylococcus_epidermidis	N102_BC12	tig00000000	2641921	2643911	MECA_Bla
Staphylococcus_epidermidis	N102_BC12	tig00000000	2582871	2584859	MECA_Bla
Staphylococcus_epidermidis	N102_BC12	tig00000000	2541921	2542649	ErmC_MLS
Staphylococcus_epidermidis	N102_BC12	tig00000000	1390815	1391299	DfrC_Tmt
Staphylococcus_epidermidis	N102_BC12	tig00000000	837204	837837	Far1_Fcd
Staphylococcus_epidermidis	N102_BC12	tig00000000	858168	859002	BlaZ_Bla
Staphylococcus_epidermidis	N103_BC01	tig00000000	926793	927690	MphC_MLS
Staphylococcus_epidermidis	N103_BC01	tig00000000	2258717	2259199	DfrC_Tmt
Staphylococcus_epidermidis	N103_BC01	tig00000000	1177981	1179970	MECA_Bla
Staphylococcus_epidermidis	N103_BC01	tig00000000	325944	326575	Far1_Fcd
Staphylococcus_epidermidis	N103_BC01	tig00000000	925243	926695	MsrA_MLS
Staphylococcus_epidermidis	N103_BC01	tig00000000	305135	305973	BlaZ_Bla
Staphylococcus_epidermidis	N103_BC02	tig00000003	1180841	1181739	MphC_MLS
Staphylococcus_epidermidis	N103_BC02	tig00000003	928089	930081	MECA_Bla
Staphylococcus_epidermidis	N103_BC02	tig00000003	2330684	2331165	DfrC_Tmt
Staphylococcus_epidermidis	N103_BC02	tig00000003	1781686	1782318	Far1_Fcd
Staphylococcus_epidermidis	N103_BC02	tig00000003	1181837	1183291	MsrA_MLS
Staphylococcus_epidermidis	N103_BC02	tig00000003	1802267	1803102	BlaZ_Bla
Staphylococcus_epidermidis	N104_BC11	tig00000229	420571	421047	DfrC_Tmt
Staphylococcus_epidermidis	N104_BC11	tig00000231	26017	28009	MECA_Bla
Staphylococcus_epidermidis	N105_BC06	tig00000000	650198	650680	DfrC_Tmt
Staphylococcus_epidermidis	N105_BC06	tig00000009	17204	19191	MECA_Bla
Staphylococcus_epidermidis	N105_BC06	tig00000339	195081	196509	Aac6-Aph2_AGly
Staphylococcus_epidermidis	N105_BC07	tig00000000	143803	144285	DfrC_Tmt
Staphylococcus_epidermidis	N105_BC07	tig00000252	71120	71753	Far1_Fcd
Staphylococcus_epidermidis	N105_BC07	tig00000256	4175	6161	MECA_Bla
Staphylococcus_epidermidis	N106_BC11	tig00000000	1652213	1652697	DfrC_Tmt
Staphylococcus_epidermidis	N106_BC11	tig00000000	307728	309721	MECA_Bla
Staphylococcus_epidermidis	N107_BC07	tig00000000	621281	623271	MECA_Bla
Staphylococcus_epidermidis	N107_BC07	tig00000000	1703321	1703805	DfrC_Tmt
Staphylococcus_epidermidis	N107_BC07	tig00000000	1704598	1705082	DfrC_Tmt
Staphylococcus_epidermidis	N107_BC07	tig00000000	2195499	2196335	BlaZ_Bla
Staphylococcus_epidermidis	N108_BC07	tig00000009	776798	778788	MECA_Bla
Staphylococcus_epidermidis	N108_BC07	tig00000017	289538	290021	DfrC_Tmt
Staphylococcus_epidermidis	N108_BC09	tig00000011	1861401	1862036	Far1_Fcd
Staphylococcus_epidermidis	N108_BC09	tig00000011	1091499	1092337	BlaZ_Bla
Staphylococcus_epidermidis	N108_BC09	tig00000011	2457549	2458031	DfrC_Tmt
Staphylococcus_epidermidis	N108_BC09	tig00000011	8556	9038	DfrC_Tmt
Staphylococcus_epidermidis	N110_BC10	tig00000021	45449	46173	ErmC_MLS
Staphylococcus_epidermidis	N110_BC10	tig00000025	29529	30010	DfrC_Tmt
Staphylococcus_epidermidis	N110_BC10	tig00000049	18639	19460	BlaZ_Bla
Staphylococcus_epidermidis	N111_BC01	tig00000031	4704	5524	BlaZ_Bla
Staphylococcus_epidermidis	N111_BC01	tig00000043	4363	5722	TetK_Tet
Staphylococcus_epidermidis	N112_BC12	tig00000000	2244758	2245240	DfrC_Tmt
Staphylococcus_epidermidis	N112_BC12	tig00000000	1084127	1086118	MECA_Bla
Staphylococcus_epidermidis	N112_BC12	tig00000000	1136346	1137077	ErmC_MLS
Staphylococcus_epidermidis	N112_BC12	tig00000000	210590	211225	Far1_Fcd
Staphylococcus_epidermidis	N112_BC12	tig00000000	1143701	1145125	Aac6-Aph2_AGly
Staphylococcus_epidermidis	N112_BC12	tig00000000	2287457	2287940	DfrC_Tmt
Staphylococcus_epidermidis	N112_BC12	tig00000000	189421	190257	BlaZ_Bla
Staphylococcus_epidermidis	N113_BC04	tig00000011	15937	16568	Far1_Fcd
Staphylococcus_epidermidis	N113_BC04	tig00000019	1791692	1792175	DfrC_Tmt
Staphylococcus_epidermidis	N113_BC04	tig00000019	421888	423878	MECA_Bla
Staphylococcus_epidermidis	N113_BC04	tig00000019	786644	788069	Aac6-Aph2_AGly
Staphylococcus_epidermidis	N113_BC04	tig00000019	781789	782574	Aph3-III_AGly
Staphylococcus_epidermidis	N113_BC05	tig00000017	1485	3451	MECA_Bla
Staphylococcus_epidermidis	N113_BC05	tig00000029	29564	30041	DfrC_Tmt
Staphylococcus_epidermidis	N113_BC08	tig00000005	131746	132477	ErmC_MLS
Staphylococcus_epidermidis	N113_BC08	tig00000005	123701	125124	Aac6-Aph2_AGly
Staphylococcus_epidermidis	N113_BC08	tig00000012	55394	56029	Far1_Fcd
Staphylococcus_epidermidis	N113_BC08	tig00000012	76366	77201	BlaZ_Bla
Staphylococcus_epidermidis	N113_BC08	tig00000014	882063	882546	DfrC_Tmt
Staphylococcus_epidermidis	N113_BC08	tig00000014	924755	925239	DfrC_Tmt
Staphylococcus_epidermidis	N113_BC09	tig00000000	2308942	2309424	DfrC_Tmt
Staphylococcus_epidermidis	N113_BC09	tig00000000	1192301	1194292	MECA_Bla
Staphylococcus_epidermidis	N113_BC09	tig00000000	1244541	1245272	ErmC_MLS
Staphylococcus_epidermidis	N113_BC09	tig00000000	1251895	1253318	Aac6-Aph2_AGly
Staphylococcus_epidermidis	N113_BC09	tig00000000	320535	321168	Far1_Fcd
Staphylococcus_epidermidis	N113_BC09	tig00000000	2351666	2352148	DfrC_Tmt
Staphylococcus_epidermidis	N113_BC09	tig00000000	299375	300210	BlaZ_Bla
Staphylococcus_epidermidis	N114_BC03	tig00000061	14919	16910	MECA_Bla
Staphylococcus_epidermidis	N115_BC08	tig00000010	69044	69881	BlaZ_Bla
Staphylococcus_epidermidis	N115_BC08	tig00000012	52062	52694	Far1_Fcd
Staphylococcus_epidermidis	N115_BC08	tig00000030	867952	868433	DfrC_Tmt
Staphylococcus_epidermidis	N115_BC09	tig00000002	46299	48293	MECA_Bla
Staphylococcus_epidermidis	N115_BC09	tig00000002	2250	3666	Aac6-Aph2_AGly
Staphylococcus_epidermidis	N115_BC09	tig00000024	485176	485659	DfrC_Tmt
Staphylococcus_epidermidis	N115_BC09	tig00000034	1034	3022	MECA_Bla
Staphylococcus_epidermidis	N116_BC01	tig00000000	1620987	1621471	DfrC_Tmt
Staphylococcus_epidermidis	N116_BC01	tig00000000	149250	151242	MECA_Bla
Staphylococcus_epidermidis	N116_BC01	tig00000000	1022808	1023444	Far1_Fcd
Staphylococcus_epidermidis	N116_BC01	tig00000000	90204	91629	Aac6-Aph2_AGly
Staphylococcus_epidermidis	N116_BC01	tig00000000	1578245	1578729	DfrC_Tmt
Staphylococcus_epidermidis	N116_BC01	tig00000000	98254	98983	ErmC_MLS
Staphylococcus_epidermidis	N116_BC01	tig00000000	1043794	1044630	BlaZ_Bla
Staphylococcus_epidermidis	N116_BC07	tig00000012	1443053	1443537	DfrC_Tmt
Staphylococcus_epidermidis	N116_BC07	tig00000012	3011	5003	MECA_Bla
Staphylococcus_epidermidis	N116_BC07	tig00000012	846445	847079	Far1_Fcd
Staphylococcus_epidermidis	N116_BC07	tig00000012	1400353	1400837	DfrC_Tmt
Staphylococcus_epidermidis	N116_BC07	tig00000012	867079	867916	BlaZ_Bla
Staphylococcus_epidermidis	N116_BC07	tig00000014	196655	198643	MECA_Bla
Staphylococcus_epidermidis	N116_BC07	tig00000015	4373	6361	MECA_Bla
Staphylococcus_epidermidis	N116_BC10	tig00000055	192021	194011	MECA_Bla
Staphylococcus_epidermidis	N116_BC10	tig00000055	1035409	1036044	Far1_Fcd
Staphylococcus_epidermidis	N116_BC10	tig00000055	1588828	1589312	DfrC_Tmt
Staphylococcus_epidermidis	N116_BC10	tig00000055	1056044	1056882	BlaZ_Bla
Staphylococcus_epidermidis	N116_BC10	tig00000062	4599	5082	DfrC_Tmt
Staphylococcus_epidermidis	N116_BC11	tig00000000	565168	565652	DfrC_Tmt
Staphylococcus_epidermidis	N116_BC11	tig00000000	1642120	1644111	MECA_Bla
Staphylococcus_epidermidis	N116_BC11	tig00000000	2485864	2486496	Far1_Fcd
Staphylococcus_epidermidis	N116_BC11	tig00000000	522430	522912	DfrC_Tmt
Staphylococcus_epidermidis	N116_BC11	tig00000000	2506505	2507342	BlaZ_Bla
Staphylococcus_epidermidis	N119_BC03	tig00000047	32784	33268	DfrC_Tmt
Staphylococcus_epidermidis	N119_BC03	tig00000068	46934	47414	DfrC_Tmt
Staphylococcus_epidermidis	N119_BC03	tig00000083	7672	8510	BlaZ_Bla
Staphylococcus_epidermidis	N119_BC04	tig00000039	80464	80945	DfrC_Tmt
Staphylococcus_epidermidis	N119_BC04	tig00000049	14370	15208	BlaZ_Bla
Staphylococcus_epidermidis	N119_BC04	tig00000142	447910	449903	MECA_Bla
Staphylococcus_epidermidis	N119_BC04	tig00000143	150651	151548	MphC_MLS
Staphylococcus_epidermidis	N119_BC04	tig00000143	175797	176692	MphC_MLS
Staphylococcus_epidermidis	N119_BC04	tig00000143	151646	153098	MsrA_MLS
Staphylococcus_epidermidis	N119_BC04	tig00000143	176790	178237	MsrA_MLS
Staphylococcus_epidermidis	N119_BC04	tig00000145	229705	230340	Far1_Fcd
Staphylococcus_epidermidis	N119_BC06	tig00000004	1404	2038	Far1_Fcd
Staphylococcus_epidermidis	N119_BC06	tig00000024	6553	8545	MECA_Bla
Staphylococcus_epidermidis	N119_BC06	tig00000043	4271	5107	BlaZ_Bla
Staphylococcus_epidermidis	N120_BC01	tig00000000	661349	662246	MphC_MLS
Staphylococcus_epidermidis	N120_BC01	tig00000000	1995354	1995836	DfrC_Tmt
Staphylococcus_epidermidis	N120_BC01	tig00000000	913325	915315	MECA_Bla
Staphylococcus_epidermidis	N120_BC01	tig00000000	60153	60788	Far1_Fcd
Staphylococcus_epidermidis	N120_BC01	tig00000000	659798	661251	MsrA_MLS
Staphylococcus_epidermidis	N120_BC01	tig00000000	39303	40139	BlaZ_Bla
Staphylococcus_epidermidis	N120_BC04	tig00000060	959146	960043	MphC_MLS
Staphylococcus_epidermidis	N120_BC04	tig00000060	957592	959048	MsrA_MLS
Staphylococcus_epidermidis	N120_BC04	tig00000060	722613	723243	Far1_Fcd
Staphylococcus_epidermidis	N120_BC04	tig00000060	144017	144501	DfrC_Tmt
Staphylococcus_epidermidis	N120_BC04	tig00000061	162852	164838	MECA_Bla
Staphylococcus_epidermidis	N121_BC03	tig00000043	426734	427218	DfrC_Tmt
Staphylococcus_epidermidis	N121_BC03	tig00000043	384037	384519	DfrC_Tmt
Staphylococcus_epidermidis	N121_BC03	tig00000046	88757	89392	Far1_Fcd
Staphylococcus_epidermidis	N121_BC03	tig00000046	846399	848370	MECA_Bla
Staphylococcus_epidermidis	N121_BC03	tig00000046	67717	68552	BlaZ_Bla
Staphylococcus_epidermidis	N121_BC03	tig00000052	201137	202560	Aac6-Aph2_AGly
Staphylococcus_epidermidis	N121_BC12	tig00000016	63324	63808	DfrC_Tmt
Staphylococcus_epidermidis	N121_BC12	tig00000022	41884	42722	BlaZ_Bla
Staphylococcus_epidermidis	N121_BC12	tig00000024	13055	13688	Far1_Fcd
Staphylococcus_epidermidis	N121_BC12	tig00000049	43893	45883	MECA_Bla
Staphylococcus_epidermidis	N121_BC12	tig00000053	17065	17962	MphC_MLS
Staphylococcus_epidermidis	N121_BC12	tig00000053	18059	19513	MsrA_MLS
Staphylococcus_epidermidis	N121_BC12	tig00000063	2452	3812	TetK_Tet
Staphylococcus_epidermidis	N122_BC09	tig00000000	81295	81758	DfrC_Tmt
Staphylococcus_epidermidis	N122_BC09	tig00000010	2138533	2139017	DfrC_Tmt
Staphylococcus_epidermidis	N122_BC09	tig00000010	620285	622274	MECA_Bla
Staphylococcus_epidermidis	N122_BC09	tig00000010	607704	609129	Aac6-Aph2_AGly
