s_2377	s_2405	F_28	s_2393	F_47	F_17	F_12	s_2384	F_53	F_35	s_2373	F_51	s_2382	F_58	F_13	s_2370	F_37	s_2366	s_2414	s_2399	s_2368	F_39	s_2344	s_2371	F_44	s_2408	s_2401	s_2364	F_64	F_31	s_2387	F_61	G_2	s_2367	F_26	F_19	s_2390	F_21	s_2337	s_2360	G_5	s_2396	F_32	s_2391	s_2349	s_2336	F_56	s_2410	F_59	s_2412	F_41	s_2379	F_27	F_54	F_15	s_2340	s_2356	F_45	s_2361	s_2389	s_2335	F_24	s_2345	s_2397	s_2354	G_9	s_2403	G_4	s_2369	F_52	F_34	s_2363	F_25	F_11	F_18	F_62	s_2404	s_2378	F_43	F_29	s_2347	s_2409	F_42	F_40	s_2406	F_14	F_60	s_2353	F_48	F_20	s_2376	F_23	F_57	s_2343	s_2372	s_2388	s_2386	s_2400	F_36	F_66	F_38	G_7	s_2385	s_2338	s_2380	F_55	s_2398	s_2413	F_67	F_46	F_65	s_2350	G_8	s_2362	s_2381	F_63	s_2395	F_16	G_1	s_2355	F_22	s_2407	s_2415	G_6	F_30	s_2392	s_2411	s_2374	s_2348	s_2394	G_3	s_2351	s_2402	F_33	F_50	s_2383	F_49	s_2359	s_2365	s_2346
G_6 0.00004061 0.00502099 0.00002569 0.00486990 0.00002546 0.00002522 0.00532561 0.00493786 0.00532569 0.00004020 0.00488323 0.00001479 0.00004934 0.00556244 0.00540349 0.00003983 0.00540863 0.00004032 0.00487664 0.00501724 0.00003864 0.00002715 0.00502060 0.00004689 0.07535626 0.00507063 0.00501758 0.00485648 0.15224975 0.00500148 0.00004259 0.00002473 0.00540381 0.00004023 0.00549629 0.00002895 0.00004234 0.00002761 0.00003970 0.00004007 0.00001063 0.00499236 0.00531748 0.00004219 0.00004896 0.00004104 0.00549198 0.00004193 0.00003779 0.00509510 0.00002804 0.00515736 0.00002448 0.00501621 0.00486343 0.00469390 0.00488600 0.00499805 0.00482536 0.00004244 0.08346559 0.00486301 0.00514282 0.00510141 0.00487958 0.00000715 0.00507446 0.00003070 0.00005619 0.00524122 0.00524299 0.00497632 0.00003161 0.00478281 0.00002448 0.00000000 0.00505202 0.07958921 0.00002420 0.00503344 0.00507347 0.00501833 0.00532048 0.00521741 0.00507203 0.00002934 0.07534807 0.00481637 0.00501041 0.00479197 0.00507306 0.00003181 0.00497314 0.00510092 0.00460536 0.00004266 0.00005006 0.00501717 0.00002747 0.00002694 0.00538107 0.00000878 0.00004960 0.00503919 0.07879303 0.00002056 0.00504364 0.00502018 0.00000970 0.00002495 0.00550209 0.00004611 0.00552952 0.00489935 0.00004901 0.00002543 0.00504565 0.00002691 0.00507121 0.00490426 0.00000925 0.00507559 0.00003619 0 0.00522248 0.00004242 0.00004217 0.00490027 0.00003667 0.00507312 0.00487162 0.05619719 0.00499483 0.00532583 0.15130406 0.00004939 0.00004117 0.00004032 0.00490624 0.00470970
F_30 0.00525583 0.00570431 0.00522488 0.00545702 0.00522266 0.00522525 0.00565807 0.00570751 0.00566893 0.00518919 0.00531405 0.00521955 0.00524785 0.00553948 0.00537880 0.00524045 0.00554738 0.00524187 0.00533263 0.00570601 0.00524105 0.00522067 0.00570857 0.00524681 0.07645888 0.00575457 0.00570314 0.00532928 0.15147205 0.00528285 0.00522902 0.00521486 0.00558843 0.00523394 0.00539555 0.00523387 0.00522773 0.00522193 0.00523909 0.00524212 0.00522740 0.00570089 0.00564132 0.00523780 0.00521241 0.00523919 0.00546152 0.00523500 0.00522253 0.00572372 0.00522686 0.00578183 0.00522842 0.00528921 0.00530914 0.00523814 0.00531652 0.00528381 0.00535860 0.00523743 0.08429867 0.00530405 0.00578541 0.00573135 0.00532980 0.00522436 0.00570056 0.00523213 0.00524990 0.00484259 0.00533377 0.00539554 0.00523418 0.00530901 0.00522718 0.00000000 0.00570445 0.08068697 0.00521997 0.00528570 0.00570269 0.00570425 0.00564402 0.00533244 0.00574935 0.00522814 0.07649277 0.00536471 0.00528348 0.00526489 0.00569909 0.00522931 0.00572673 0.00573405 0.00519252 0.00523458 0.00524680 0.00570486 0.00522360 0.00521931 0.00556065 0.00518573 0.00524135 0.00564004 0.07907539 0.00521699 0.00573175 0.00570135 0.00522039 0.00521644 0.00550565 0.00518279 0.00558682 0.00535865 0.00523687 0.00522014 0.00573586 0.00522271 0.00524087 0.00535486 0.00522872 0.00570304 0.00522032 0.00522248 0 0.00523685 0.00523671 0.00537078 0.00524214 0.00571569 0.00527228 0.05644813 0.00570664 0.00566877 0.15189437 0.00524765 0.00521200 0.00524264 0.00538998 0.00528553
s_2392 0.00000414 0.00539415 0.00003341 0.00539639 0.00001594 0.00001618 0.00532722 0.00522433 0.00533023 0.00005813 0.00476572 0.00005304 0.00001621 0.00552679 0.00542995 0.00000436 0.00542083 0.00000460 0.00479248 0.00540223 0.00000290 0.00002794 0.00530794 0.00001356 0.07517463 0.00546799 0.00539846 0.00480009 0.15281451 0.00509175 0.00000048 0.00003366 0.00557393 0.00000533 0.00551401 0.00002996 0.00000120 0.00004410 0.00000290 0.00000436 0.00004806 0.00539663 0.00530975 0.00000000 0.00000557 0.00000460 0.00546589 0.00000048 0.00000484 0.00541220 0.00001568 0.00545607 0.00002721 0.00510449 0.00512025 0.00468209 0.00480336 0.00508998 0.00482400 0.00000048 0.08326878 0.00515274 0.00544109 0.00541364 0.00479290 0.00004120 0.00538981 0.00002993 0.00002412 0.00523013 0.00528946 0.00480341 0.00003185 0.00512458 0.00001345 1.00000000 0.00539219 0.07954277 0.00003173 0.00511424 0.00536030 0.00539058 0.00531020 0.00522735 0.00545838 0.00003806 0.07517456 0.00483380 0.00509886 0.00508829 0.00535864 0.00003184 0.00542252 0.00539277 0.00470276 0.00000144 0.00001696 0.00539762 0.00002356 0.00003417 0.00539269 0.00003775 0.00001723 0.00531101 0.07853197 0.00004529 0.00541443 0.00539710 0.00003848 0.00003415 0.00565721 0.00000971 0.00551610 0.00481589 0.00001696 0.00003025 0.00541543 0.00003488 0.00528512 0.00482033 0.00004074 0.00538815 0.00003553 0.00004242 0.00523685 0 0.00000192 0.00480507 0.00000145 0.00543638 0.00504406 0.05606263 0.00539650 0.00533001 0.15235564 0.00001622 0.00000823 0.00000436 0.00479447 0.00496647
s_2411 0.00000610 0.00530460 0.00003317 0.00514947 0.00001444 0.00001420 0.00532776 0.00522415 0.00533006 0.00005649 0.00476482 0.00005281 0.00001693 0.00552754 0.00543018 0.00000582 0.00542111 0.00000654 0.00476158 0.00531132 0.00000290 0.00002889 0.00530828 0.00001600 0.07532600 0.00537419 0.00530775 0.00480125 0.15278014 0.00508010 0.00000120 0.00003317 0.00558170 0.00000727 0.00551586 0.00003218 0.00000288 0.00004381 0.00000509 0.00000436 0.00004757 0.00528188 0.00531143 0.00000240 0.00000557 0.00000654 0.00546292 0.00000096 0.00000460 0.00538766 0.00001791 0.00545628 0.00002793 0.00508985 0.00511884 0.00468316 0.00480243 0.00507657 0.00482317 0.00000288 0.08318621 0.00515124 0.00544085 0.00539190 0.00479197 0.00004070 0.00535966 0.00003263 0.00002557 0.00523067 0.00529334 0.00480335 0.00003359 0.00512351 0.00001320 1.00000000 0.00533779 0.07958688 0.00003096 0.00509816 0.00536033 0.00530158 0.00532649 0.00522387 0.00536551 0.00003807 0.07534120 0.00483313 0.00508807 0.00508651 0.00535867 0.00003333 0.00539702 0.00539302 0.00470345 0.00000096 0.00001768 0.00530632 0.00002306 0.00003393 0.00536952 0.00003775 0.00001748 0.00532574 0.07844035 0.00004451 0.00533328 0.00537212 0.00003823 0.00003366 0.00565721 0.00001215 0.00552410 0.00481671 0.00001768 0.00003022 0.00533674 0.00003464 0.00528345 0.00482092 0.00004074 0.00535791 0.00003730 0.00004217 0.00523671 0.00000192 0 0.00480600 0.00000388 0.00538849 0.00504282 0.05611509 0.00528251 0.00532858 0.15237401 0.00001819 0.00000799 0.00000606 0.00479362 0.00496674
s_2374 0.00479728 0.00553272 0.00465969 0.00553857 0.00477508 0.00477719 0.00560303 0.00549208 0.00560631 0.00457181 0.00001082 0.00493043 0.00481048 0.00546275 0.00549278 0.00483967 0.00474183 0.00481230 0.00001094 0.00553590 0.00484271 0.00477126 0.00557800 0.00481559 0.07575259 0.00556344 0.00554293 0.00000215 0.15167431 0.00519498 0.00480145 0.00466014 0.00549085 0.00481094 0.00550809 0.00475691 0.00480480 0.00461510 0.00484013 0.00483902 0.00489801 0.00553972 0.00561095 0.00477666 0.00477572 0.00483779 0.00565096 0.00480689 0.00477592 0.00554443 0.00479166 0.00556599 0.00477512 0.00522500 0.00083363 0.00006851 0.00001113 0.00520204 0.00002509 0.00480502 0.08036098 0.00081697 0.00562089 0.00553812 0.00001049 0.00489129 0.00553914 0.00476212 0.00482818 0.00500514 0.00544702 0.00009035 0.00481286 0.00081775 0.00477903 1.00000000 0.00554808 0.07440894 0.00470474 0.00528246 0.00557745 0.00553138 0.00560263 0.00545513 0.00557577 0.00468861 0.07587705 0.00002571 0.00520168 0.00087944 0.00553909 0.00481113 0.00554763 0.00557898 0.00006742 0.00480150 0.00480739 0.00553904 0.00481214 0.00468841 0.00547223 0.00487934 0.00480925 0.00559269 0.07653364 0.00467837 0.00553705 0.00554554 0.00488437 0.00468742 0.00549144 0.00470887 0.00548325 0.00001296 0.00480685 0.00457262 0.00553533 0.00465976 0.00085337 0.00000987 0.00489168 0.00553445 0.00456954 0.00490027 0.00537078 0.00480507 0.00480600 0 0.00481099 0.00553232 0.00080012 0.05389126 0.00553239 0.00560312 0.14729866 0.00481120 0.00479397 0.00483962 0.00004471 0.00514780
s_2348 0.00000268 0.00531275 0.00003295 0.00530711 0.00001271 0.00001271 0.00532657 0.00526321 0.00532741 0.00005424 0.00479322 0.00004676 0.00001545 0.00552486 0.00540656 0.00000290 0.00542168 0.00000314 0.00478883 0.00531454 0.00000193 0.00002714 0.00530798 0.00001232 0.07541058 0.00537842 0.00531416 0.00476920 0.15270326 0.00509730 0.00000194 0.00003174 0.00551620 0.00000314 0.00551262 0.00003011 0.00000194 0.00003855 0.00000193 0.00000290 0.00004229 0.00531210 0.00531133 0.00000145 0.00000145 0.00000314 0.00545638 0.00000218 0.00000386 0.00533041 0.00001466 0.00539384 0.00002569 0.00510694 0.00511597 0.00466077 0.00480160 0.00509396 0.00481648 0.00000194 0.08336466 0.00515310 0.00544489 0.00532934 0.00479202 0.00003692 0.00530770 0.00002888 0.00002290 0.00522896 0.00524852 0.00489769 0.00003104 0.00512035 0.00001219 1.00000000 0.00531253 0.07965837 0.00002768 0.00511586 0.00535963 0.00531002 0.00530953 0.00522707 0.00537395 0.00003688 0.07538954 0.00481033 0.00510481 0.00505156 0.00530803 0.00003079 0.00533177 0.00538909 0.00484950 0.00000267 0.00001595 0.00531477 0.00002253 0.00003395 0.00539073 0.00003202 0.00001501 0.00530751 0.08219923 0.00004122 0.00532813 0.00531240 0.00003323 0.00003272 0.00565920 0.00000562 0.00551506 0.00478776 0.00001522 0.00002669 0.00533203 0.00003369 0.00528100 0.00479307 0.00003572 0.00530620 0.00003194 0.00003667 0.00524214 0.00000145 0.00000388 0.00481099 0 0.00533321 0.00504061 0.06250023 0.00531477 0.00532700 0.15231045 0.00001498 0.00000652 0.00000290 0.00486164 0.00498352
s_2394 0.00531957 0.00000697 0.00535560 0.00001000 0.00537620 0.00537004 0.00479367 0.00000886 0.00479499 0.00508911 0.00559969 0.00507615 0.00540959 0.00503720 0.00495905 0.00531229 0.00502572 0.00539676 0.00558673 0.00000937 0.00539270 0.00538386 0.00000696 0.00539851 0.07608431 0.00000592 0.00000817 0.00555627 0.15241039 0.00579349 0.00534831 0.00536005 0.00499021 0.00539614 0.00510988 0.00536475 0.00541221 0.00537181 0.00531064 0.00539415 0.00507307 0.00000505 0.00472785 0.00540623 0.00526075 0.00531037 0.00450235 0.00539052 0.00536106 0.00000385 0.00537268 0.00000542 0.00537046 0.00577359 0.00532570 0.00543229 0.00560525 0.00578413 0.00558908 0.00543516 0.08229849 0.00534358 0.00001024 0.00000433 0.00560694 0.00506622 0.00000505 0.00536297 0.00538284 0.00570249 0.00498022 0.00546359 0.00537482 0.00534104 0.00535923 1.00000000 0.00001273 0.07882715 0.00507974 0.00577639 0.00000624 0.00000553 0.00479061 0.00501773 0.00000518 0.00536795 0.07609274 0.00554492 0.00580662 0.00534728 0.00000600 0.00537434 0.00003194 0.00000792 0.00484607 0.00541025 0.00540870 0.00000865 0.00538042 0.00536821 0.00500854 0.00506631 0.00533673 0.00005985 0.07709707 0.00507611 0.00000601 0.00000336 0.00507111 0.00535672 0.00522685 0.00519123 0.00494266 0.00561263 0.00533572 0.00537924 0.00000553 0.00535934 0.00547144 0.00561020 0.00507428 0.00000337 0.00537912 0.00507312 0.00571569 0.00543638 0.00538849 0.00553232 0.00533321 0 0.00532437 0.02789252 0.00000961 0.00479438 0.15189850 0.00534922 0.00534608 0.00539122 0.00553457 0.00000723
G_3 0.00503744 0.00532432 0.00500124 0.00509312 0.00522821 0.00522621 0.00565843 0.00532018 0.00565947 0.00464786 0.00075302 0.00487427 0.00512580 0.00578741 0.00555832 0.00503993 0.00562866 0.00512395 0.00078296 0.00531596 0.00511955 0.00516086 0.00532447 0.00511814 0.07406870 0.00534846 0.00531675 0.00081955 0.15173058 0.00538536 0.00510943 0.00500825 0.00545913 0.00502748 0.00563449 0.00520237 0.00511240 0.00500449 0.00509067 0.00504036 0.00487254 0.00531378 0.00566142 0.00507186 0.00512442 0.00512252 0.00574371 0.00512112 0.00514798 0.00532561 0.00526221 0.00534711 0.00515900 0.00542581 0.00003208 0.00080336 0.00076403 0.00538958 0.00080044 0.00512535 0.08029883 0.00002758 0.00534893 0.00532475 0.00076302 0.00487031 0.00532395 0.00520754 0.00512921 0.00488512 0.00548336 0.00086426 0.00520838 0.00002733 0.00522603 0.00000000 0.00532771 0.07615929 0.00473258 0.00541674 0.00532097 0.00532437 0.00565402 0.00544475 0.00534958 0.00500435 0.07407756 0.00082131 0.00539318 0.00007118 0.00532470 0.00521699 0.00533242 0.00532582 0.00084206 0.00512339 0.00512573 0.00531669 0.00521092 0.00500606 0.00553827 0.00486894 0.00511407 0.00532053 0.07522641 0.00468515 0.00532591 0.00532406 0.00487071 0.00500461 0.00586873 0.00501603 0.00560554 0.00073628 0.00503202 0.00497622 0.00532525 0.00501291 0.00003568 0.00073451 0.00486874 0.00532360 0.00500857 0.00487162 0.00527228 0.00504406 0.00504282 0.00080012 0.00504061 0.00532437 0 0.05432842 0.00531723 0.00565731 0.15015858 0.00512791 0.00513740 0.00515357 0.00085227 0.00488899
s_2351 0.05534512 0.03016936 0.66008719 0.03403313 0.05618123 0.05618021 0.05560840 0.02990453 0.05557718 0.16630603 0.05453701 0.05609481 0.05619372 0.05775225 0.05600820 0.05610932 0.05694964 0.05610954 0.05641344 0.02977204 0.05618195 0.05622155 1.33548585 0.05616959 0.06219241 0.02227503 0.03033533 0.05447024 0.13797403 0.05633062 0.05610175 0.62422716 0.05553421 0.05610954 0.05634878 0.05684970 0.05606114 0.45879676 0.06249731 0.05609157 0.05617462 0.03027583 0.05539552 0.05605107 0.06266368 0.06250082 0.05644478 0.05612639 0.05620642 0.02971815 0.05684920 0.02168795 0.05618992 0.05592729 0.05414716 0.06233827 0.05540765 0.05641036 0.05793970 0.05614221 0.00003412 0.05368098 0.16934138 0.02755010 0.05501544 0.05628035 0.02891085 0.05685700 0.05583703 0.05727654 0.05541442 0.05522376 0.05681848 0.05370977 0.05619887 1.00000000 0.02964160 0.00003559 0.11582165 0.05602286 3.59900580 0.02972951 0.05551396 0.05606326 0.02287726 0.71776636 0.06222121 0.05879760 0.05622048 0.05650277 0.02962973 0.05680907 0.02878649 0.61271594 0.24117974 0.05603330 0.05611056 0.03040439 0.05689425 0.72065045 0.05595221 0.05589234 0.05604787 0.22906582 0.00002735 0.13560861 0.02799362 0.02956445 0.05595670 0.62304263 0.05828560 0.06147824 0.05538934 0.05479017 0.05611101 0.45985832 0.02801311 0.63153017 0.05434051 0.05488353 0.05621033 0.02997365 0.49609233 0.05619719 0.05644813 0.05606263 0.05611509 0.05389126 0.06250023 0.02789252 0.05432842 0 0.03005125 0.05560629 0.13760185 0.05612699 0.05635462 0.05610954 0.12277776 0.02876066
s_2402 0.00530145 0.00001143 0.00527239 0.00000968 0.00528674 0.00528568 0.00478815 0.00001236 0.00478985 0.00499747 0.00559654 0.00499712 0.00539082 0.00502786 0.00495273 0.00529384 0.00503226 0.00537760 0.00557987 0.00000880 0.00537323 0.00530099 0.00001217 0.00538115 0.07610927 0.00001123 0.00000547 0.00555620 0.15208748 0.00571021 0.00531622 0.00527681 0.00487927 0.00537697 0.00508420 0.00527983 0.00537218 0.00528754 0.00529202 0.00537540 0.00499399 0.00001118 0.00478105 0.00536667 0.00527778 0.00529187 0.00447230 0.00528309 0.00527800 0.00000977 0.00530178 0.00000808 0.00528073 0.00568727 0.00532344 0.00542723 0.00560456 0.00577557 0.00558955 0.00540308 0.08233045 0.00533900 0.00001592 0.00000859 0.00560031 0.00498901 0.00000977 0.00528000 0.00536424 0.00570280 0.00492601 0.00546716 0.00528979 0.00533519 0.00527523 1.00000000 0.00000905 0.07917367 0.00500179 0.00568772 0.00001050 0.00000905 0.00479288 0.00489662 0.00000881 0.00527806 0.07611775 0.00554570 0.00580998 0.00533103 0.00001048 0.00528452 0.00003596 0.00000954 0.00483281 0.00537068 0.00539020 0.00000595 0.00529013 0.00527841 0.00498470 0.00499430 0.00531828 0.00005936 0.07753234 0.00499115 0.00000811 0.00000929 0.00498714 0.00527402 0.00518242 0.00520186 0.00484734 0.00560948 0.00531682 0.00529596 0.00000907 0.00527197 0.00546521 0.00560731 0.00499388 0.00001072 0.00529746 0.00499483 0.00570664 0.00539650 0.00528251 0.00553239 0.00531477 0.00000961 0.00531723 0.03005125 0 0.00478464 0.15159489 0.00533071 0.00526258 0.00537244 0.00553098 0.00000990
F_33 0.00533029 0.00478194 0.00532088 0.00458651 0.00531599 0.00531693 0.00000052 0.00478916 0.00000052 0.00526212 0.00558434 0.00531918 0.00534060 0.00468301 0.00494077 0.00533149 0.00494271 0.00532987 0.00559134 0.00478566 0.00533140 0.00532055 0.00478069 0.00533864 0.07556141 0.00481035 0.00477572 0.00556695 0.15191453 0.00542517 0.00532309 0.00530972 0.00342754 0.00532302 0.00497869 0.00531711 0.00532203 0.00531712 0.00533233 0.00533166 0.00532241 0.00477323 0.00002724 0.00533110 0.00525817 0.00533134 0.00481384 0.00532907 0.00531301 0.00478744 0.00531353 0.00480267 0.00531991 0.00543647 0.00566862 0.00545429 0.00558849 0.00542654 0.00559644 0.00533061 0.08434481 0.00566294 0.00482111 0.00478590 0.00558903 0.00531822 0.00477901 0.00531510 0.00532002 0.00552236 0.00488288 0.00561827 0.00532699 0.00566018 0.00531968 0.00000000 0.00478344 0.08230512 0.00531804 0.00545962 0.00477672 0.00478191 0.00000078 0.00490532 0.00480049 0.00531962 0.07557209 0.00559965 0.00542125 0.00565041 0.00477690 0.00532300 0.00478307 0.00476034 0.00540388 0.00532842 0.00533846 0.00477837 0.00531397 0.00531231 0.00493954 0.00527130 0.00533389 0.00478928 0.07991241 0.00531582 0.00478120 0.00477949 0.00531022 0.00530937 0.00512773 0.00523593 0.00342774 0.00559308 0.00533129 0.00530821 0.00476866 0.00531771 0.00567343 0.00559336 0.00532297 0.00479043 0.00531543 0.00532583 0.00566877 0.00533001 0.00532858 0.00560312 0.00532700 0.00479438 0.00565731 0.05560629 0.00478464 0 0.15221099 0.00534253 0.00530687 0.00533108 0.00563715 0.00442522
F_50 0.15235346 0.15164719 0.15200075 0.14525435 0.15193225 0.15195271 0.15213186 0.15167550 0.15213192 0.15114291 0.14801148 0.15138306 0.15235540 0.15161337 0.15150020 0.15242722 0.15079947 0.15243776 0.14885885 0.15160150 0.15237192 0.15196393 0.15166168 0.15235662 0.15122324 0.15163359 0.15158252 0.14855169 0.00467947 0.15049225 0.15191846 0.15154832 0.15031619 0.15201235 0.15167473 0.15219274 0.15193864 0.15192313 0.15243478 0.15242635 0.15130716 0.15156404 0.15148547 0.15240995 0.15114040 0.15243541 0.15175568 0.15235621 0.15165268 0.15163310 0.15212526 0.15164335 0.15217352 0.15072915 0.15063244 0.14820445 0.14855100 0.15090851 0.14828474 0.15241027 0.15350383 0.15065162 0.15177485 0.15164581 0.14863570 0.15134886 0.15162769 0.15199653 0.15231123 0.15250401 0.15190479 0.14827463 0.15217909 0.15063467 0.15193181 0.00000000 0.15165458 0.15145383 0.15130213 0.15105909 0.15166363 0.15166055 0.15174204 0.15201714 0.15163408 0.15213514 0.15147565 0.14738849 0.15083399 0.15023869 0.15165339 0.15197293 0.15097746 0.15167413 0.14535994 0.15242432 0.15235008 0.15158440 0.15188999 0.15169487 0.15123653 0.14913483 0.15187435 0.15160035 0.14478697 0.15110356 0.15161918 0.15165005 0.15117324 0.15203286 0.15173719 0.14888517 0.15031619 0.14801742 0.15192142 0.15163400 0.15161572 0.15198205 0.15056593 0.14823051 0.15153223 0.15163223 0.15241824 0.15130406 0.15189437 0.15235564 0.15237401 0.14729866 0.15231045 0.15189850 0.15015858 0.13760185 0.15159489 0.15221099 0 0.15237262 0.15184619 0.15243042 0.14905807 0.14312746
s_2383 0.00001776 0.00532933 0.00004515 0.00532244 0.00002298 0.00002322 0.00533977 0.00527531 0.00534287 0.00006747 0.00477333 0.00005976 0.00000144 0.00553906 0.00541156 0.00001739 0.00543508 0.00001763 0.00479750 0.00533047 0.00001593 0.00003853 0.00532380 0.00000266 0.07542338 0.00539516 0.00533009 0.00480731 0.15278485 0.00511695 0.00001623 0.00004442 0.00553433 0.00001739 0.00551741 0.00004128 0.00001598 0.00005255 0.00001618 0.00001741 0.00005501 0.00532803 0.00532227 0.00001623 0.00001564 0.00001787 0.00546956 0.00001672 0.00001520 0.00534612 0.00002566 0.00547320 0.00003732 0.00513231 0.00512380 0.00466624 0.00481226 0.00511258 0.00483302 0.00001646 0.08327032 0.00512978 0.00546192 0.00534562 0.00480188 0.00004841 0.00532338 0.00004053 0.00003381 0.00523839 0.00525429 0.00482567 0.00004244 0.00512813 0.00002342 1.00000000 0.00532790 0.07954423 0.00003953 0.00513864 0.00537670 0.00532664 0.00532267 0.00522945 0.00539101 0.00004883 0.07542064 0.00482787 0.00512411 0.00513960 0.00537591 0.00004218 0.00534721 0.00540624 0.00467938 0.00001696 0.00000145 0.00533071 0.00003416 0.00004543 0.00539980 0.00004522 0.00000048 0.00531256 0.07847479 0.00005374 0.00534384 0.00532865 0.00004570 0.00004491 0.00566486 0.00001978 0.00553503 0.00482392 0.00000097 0.00003831 0.00534775 0.00004540 0.00528865 0.00482941 0.00004796 0.00532187 0.00004408 0.00004939 0.00524765 0.00001622 0.00001819 0.00481120 0.00001498 0.00534922 0.00512791 0.05612699 0.00533071 0.00534253 0.15237262 0 0.00001762 0.00001764 0.00481400 0.00499946
F_49 0.00000924 0.00529164 0.00003198 0.00512043 0.00000900 0.00000900 0.00530548 0.00520207 0.00530822 0.00005324 0.00475357 0.00005166 0.00001759 0.00550470 0.00538903 0.00000845 0.00540973 0.00000942 0.00477970 0.00528639 0.00000723 0.00002580 0.00529169 0.00001593 0.07515765 0.00535196 0.00528806 0.00479190 0.15222565 0.00507913 0.00000870 0.00003132 0.00539207 0.00000916 0.00549921 0.00002758 0.00000846 0.00003975 0.00000724 0.00000894 0.00004266 0.00526209 0.00528428 0.00000824 0.00000649 0.00000941 0.00543689 0.00000774 0.00000551 0.00536871 0.00001412 0.00543809 0.00002578 0.00510278 0.00522179 0.00462340 0.00479231 0.00506870 0.00481152 0.00000823 0.08368409 0.00522350 0.00542665 0.00537270 0.00478057 0.00003756 0.00534369 0.00002875 0.00002454 0.00524430 0.00524600 0.00479707 0.00003042 0.00522207 0.00001043 0.00000000 0.00532342 0.07954544 0.00002618 0.00510702 0.00534291 0.00528793 0.00529356 0.00520541 0.00534845 0.00003687 0.07507060 0.00480763 0.00508036 0.00512280 0.00534276 0.00003084 0.00527337 0.00537222 0.00466381 0.00000896 0.00001762 0.00528751 0.00002212 0.00003281 0.00537874 0.00003339 0.00001811 0.00530685 0.07858944 0.00003999 0.00531261 0.00529238 0.00003525 0.00003246 0.00560700 0.00001110 0.00539096 0.00480542 0.00001783 0.00002579 0.00531876 0.00003317 0.00535533 0.00480952 0.00003856 0.00534346 0.00003287 0.00004117 0.00521200 0.00000823 0.00000799 0.00479397 0.00000652 0.00534608 0.00513740 0.05635462 0.00526258 0.00530687 0.15184619 0.00001762 0 0.00000918 0.00475530 0.00496884
s_2359 0.00000024 0.00537041 0.00003465 0.00536473 0.00001393 0.00001393 0.00532832 0.00531640 0.00533161 0.00005660 0.00479564 0.00005115 0.00001762 0.00553171 0.00540694 0.00000024 0.00542695 0.00000048 0.00478949 0.00537220 0.00000386 0.00002883 0.00530593 0.00001521 0.07516967 0.00543810 0.00537182 0.00479915 0.15279089 0.00509683 0.00000436 0.00003441 0.00545547 0.00000024 0.00551329 0.00003034 0.00000436 0.00004247 0.00000386 0.00000000 0.00004594 0.00536976 0.00531041 0.00000436 0.00000361 0.00000579 0.00546427 0.00000436 0.00000579 0.00538825 0.00001662 0.00545296 0.00002835 0.00510871 0.00523456 0.00463175 0.00480195 0.00509371 0.00482005 0.00000460 0.08337866 0.00523729 0.00544221 0.00538719 0.00479148 0.00003910 0.00536532 0.00003105 0.00002411 0.00526099 0.00525161 0.00492402 0.00003297 0.00523751 0.00001390 1.00000000 0.00537018 0.07965736 0.00003014 0.00511434 0.00535753 0.00536766 0.00532668 0.00522597 0.00543360 0.00003930 0.07516986 0.00478908 0.00510462 0.00516447 0.00536497 0.00003272 0.00538946 0.00538696 0.00488475 0.00000533 0.00001788 0.00537244 0.00002446 0.00003540 0.00537087 0.00003592 0.00001719 0.00532030 0.08221031 0.00004342 0.00538597 0.00537007 0.00003664 0.00003490 0.00563238 0.00000724 0.00545434 0.00481842 0.00001715 0.00002891 0.00539003 0.00003587 0.00537258 0.00482005 0.00003889 0.00536380 0.00003392 0.00004032 0.00524264 0.00000436 0.00000606 0.00483962 0.00000290 0.00539122 0.00515357 0.05610954 0.00537244 0.00533108 0.15243042 0.00001764 0.00000918 0 0.00486160 0.00496472
